station_id,name,arrondissement,lat,lon
585,Parc Kirkland (des Érables / Boyer),Lachine,45.44606092178209,-73.65079946815968
268,Parc LaSalle (10e avenue / Victoria),Lachine,45.43805550384184,-73.67273926734924
602,Parc Labelle (LaSalle / Henri-Duhamel),Verdun,45.47256100297732,-73.56998920440674
497,Parc Lacharité (Latour / Forget),LaSalle,45.41773748108526,-73.62338548639853
191,Parc Lalancette (de Rouen / Valois),Mercier - Hochelaga-Maisonneuve,45.54814504700217,-73.5471260547638
328,Parc Laurier (Laurier / Dubuc),Longueuil,45.53361054753236,-73.47374618053436
672,Parc Loyola (Doherty / Somerled),Côte-des-Neiges - Notre-Dame-de-Grâce,45.45973217968101,-73.64468067884445
621,Parc Ludger-Duvernay (St-André / St-Hubert),Le Plateau-Mont-Royal,45.53147464147482,-73.59242051839828
438,Parc Luigi-Pirandello (de Bretagne / Jean-Rivard),Saint-Léonard,45.57940569041942,-73.60258877277374
369,Parc MacDonald (Clanranald / Isabella),Côte-des-Neiges - Notre-Dame-de-Grâce,45.48274245886277,-73.63497912883759
430,Parc Maisonneuve (Viau / Sherbrooke),Rosemont - La Petite-Patrie,45.56493679334249,-73.5555911064148
716,Parc Marlborough (Beauzèle / Robichaud),Saint-Laurent,45.52234149817879,-73.72167885303497
684,Parc Maurice-Bélanger (Hébert / Denommée),Montréal-Nord,45.5877138098252,-73.63171823322773
28,Parc Molson (d'Iberville / Beaubien),Rosemont - La Petite-Patrie,45.54902230455398,-73.59198164194822
445,Parc Nicolas-Tillemont (des Érables / Villeray),Villeray—Saint-Michel—Parc-Extension,45.55463653358596,-73.61255215771962
809,Parc Noel-Nord (Toupin / Keller),Saint-Laurent,45.51758306374252,-73.72661411762238
630,Parc Olympique (Pie-IX / Sherbrooke),Mercier - Hochelaga-Maisonneuve,45.554824549823,-73.55370283126831
636,Parc Ottawa (de Belleville / Fleury),Montréal-Nord,45.58116,-73.6412434
655,Parc Plage,Ville-Marie,45.50263299287665,-73.52748987080304
625,Parc Pratt (Dunlop / Van Horne),Outremont,45.51491895406187,-73.61968517303467
697,Parc Père-Marquette (Chambord / Rosemont),Rosemont - La Petite-Patrie,45.53708783301333,-73.59321847558022
455,Parc Reine-Élizabeth (Penniston / Crawford),Verdun,45.43914465255811,-73.59173655509949
794,Parc Sauvé (Balzac / de Bayonne),Montréal-Nord,45.598880374710674,-73.63657951360437
759,Parc St-Claude (7e Avenue / 8e rue),Laval,45.56206585263884,-73.69186341762543
289,Parc St-Gabriel (Grand Trunk / Ropery),Le Sud-Ouest,45.478545712518894,-73.56572315096855
397,Parc St-Henri (Laporte / Guay),Le Sud-Ouest,45.4801160762769,-73.58560770750046
710,Parc St-Laurent (Dutrisac),Saint-Laurent,45.52591381815231,-73.68911147117615
782,Parc St-Laurent (Salk / Thomas-Chapais),Montréal-Nord,45.6062348,-73.6287838
608,Parc St-Louis (St-Joseph / 34e avenue),Lachine,45.432839840726125,-73.69349151849747
555,Parc St-Patrick (St-Patrick / St-Columban),Le Sud-Ouest,45.48870785150952,-73.55899317193689
512,Parc St-Paul (Le Caron / Marc-Sauvalle),Le Sud-Ouest,45.46174102134744,-73.58412176370621
825,Parc St-Sacrement (des Seigneurs / St-Sacrement),Terrebonne,45.70234934325735,-73.63957804443088
583,Parc Stoney-Point (St-Joseph / 47e avenue),Lachine,45.43656827071224,-73.70836973190308
502,Parc Summerlea (53e avenue / St-Joseph),Lachine,45.43836713933041,-73.71546685695648
302,Parc Van Horne (de la Peltrie / de Westbury),Côte-des-Neiges - Notre-Dame-de-Grâce,45.490494421832885,-73.63852232694626
392,Parc Villeray (Christophe-Colomb / Jarry),Villeray—Saint-Michel—Parc-Extension,45.54851320767611,-73.62365484237671
685,Parc Wilfrid-Bastien (Lacordaire / des Galets),Saint-Léonard,45.5864002,-73.5952181
731,Parc d'Antioche (Place d'Antioche / St-Zotique),Anjou,45.59566584124368,-73.5596626996994
649,Parc de Beauséjour (Gouin / Henri-d'Arles),Ahuntsic-Cartierville,45.526765,-73.730423
528,Parc de Dieppe,Ville-Marie,45.501863463435576,-73.5439610481262
883,Parc de Montréal-Est (Notre-Dame / David),Montréal-Est,45.61316323215739,-73.50989364087582
876,Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau),Montréal-Est,45.63068604376728,-73.4948467835784
212,Parc de la Confédération (Fielding / West Hill),Côte-des-Neiges - Notre-Dame-de-Grâce,45.47188199358608,-73.64002168178558
117,Parc de la Louisiane (31e avenue / de Bellechasse),Rosemont - La Petite-Patrie,45.566542615726334,-73.57124984264374
353,Parc des Hirondelles (Fleury / André-Jobin),Ahuntsic-Cartierville,45.5762948651025,-73.646759390831
266,Parc des Rapides (LaSalle / 6e avenue),LaSalle,45.42947143740888,-73.59309915918857
800,Parc des Vétérans (des Vétérans / Broadway),Montréal-Est,45.63147192165401,-73.50819479674101
670,Parc du Bois-Franc (de l'Équateur / des Andes),Saint-Laurent,45.51317758246596,-73.71306091547012
447,Parc du Mail (Bois de Coulonges / du Mail),Anjou,45.59833498124187,-73.54596734046936
1168,Parc du Père-Marquette (de Bellechasse / de Lanaudière),Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307
167,Parc du Pélican (1ere Ave / Masson),Rosemont - La Petite-Patrie,45.54518840394769,-73.57644259929657
337,Parc du Pélican (2e avenue / St-Joseph),Rosemont - La Petite-Patrie,45.54458083116821,-73.5717111825943
669,Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),Ahuntsic-Cartierville,45.57833184623925,-73.65595400333405
1183,Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ville-Marie,45.51586835126322,-73.56008380651474
582,Park Row O / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.46072936353252,-73.63407254219055
892,Parthenais / Larivière,Ville-Marie,45.53025954525953,-73.55784621096973
181,Parthenais / du Mont-Royal,Le Plateau-Mont-Royal,45.53640396516409,-73.57141345739365
622,Paré / Mountain Sights,Côte-des-Neiges - Notre-Dame-de-Grâce,45.49810026070624,-73.65294188261032
1116,Patricia / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.45523900436301,-73.6417007446289
21,Peel / Notre-Dame,Ville-Marie,45.49544692088696,-73.56329441070557
169,Peel / Ottawa,Le Sud-Ouest,45.49419955357054,-73.55998456478119
1050,Pierce / Maisonneuve,Ville-Marie,45.49515361872507,-73.57973098754883
1001,Pierce / Ste-Catherine,Ville-Marie,45.49450684445683,-73.57859909534454
807,Pierre-Péladeau / du Centropolis,Laval,45.56251175219665,-73.74370649456978
8,Pierre-de-Coubertin / Aird,Mercier - Hochelaga-Maisonneuve,45.55903106539297,-73.54830354452133
233,Pierre-de-Coubertin / Langelier,Mercier - Hochelaga-Maisonneuve,45.580314546424674,-73.5353136062622
748,Place Charles-Le Moyne (St-Charles),Longueuil,45.52504512475178,-73.51951967460082
584,Place Longueuil,Longueuil,45.52841043752244,-73.51716578006744
477,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),Saint-Laurent,45.5129938566323,-73.68249848484993
71,Place Valois (Valois / Ontario),Mercier - Hochelaga-Maisonneuve,45.54714142711512,-73.54339510202408
1184,Place Ville-Marie (Robert-Bourassa / René-Lévesque),Ville-Marie,45.5021829099012,-73.56825381517409
166,Place des Festivals (du Président-Kennedy / de Bleury),Ville-Marie,45.50764392965887,-73.56932401657104
404,Place du Canada (Peel / des Canadiens-de-Montréal),Ville-Marie,45.49788352593901,-73.56856763362885
327,Place du Commerce,Verdun,45.46714,-73.54259
382,Place du Village (St-Jean-Baptiste / Notre-Dame),Rivière-des-Prairies - Pointe-aux-Trembles,45.640002860465096,-73.49011301994324
751,Plessis / Logan,Ville-Marie,45.5218942750191,-73.55725058932876
276,Plessis / Ontario,Ville-Marie,45.523593057451045,-73.56109768152237
944,Plessis / René-Lévesque,Ville-Marie,45.51937504116866,-73.55190977454185
628,Plymouth / Chem.Eden,Mont-Royal,45.50648882378224,-73.66047888994217
271,Pontiac / Gilford,Le Plateau-Mont-Royal,45.527009334270645,-73.58576595783234
403,Porte de Québec / St-André,Ville-Marie,45.51329411414168,-73.55057805776596
347,Poupart / Logan,Ville-Marie,45.52997432204594,-73.54900679552884
378,Poupart / Ontario,Ville-Marie,45.53183672649831,-73.55348825454712
132,Pratt / Bates,Outremont,45.51694782364431,-73.62631559371948
122,Prince-Arthur / St-Urbain,Le Plateau-Mont-Royal,45.51262123436571,-73.5737282037735
1154,Prince-Arthur / Ste-Famille,Le Plateau-Mont-Royal,45.511670167106246,-73.57463479042053
234,Prince-Arthur / du Parc,Le Plateau-Mont-Royal,45.51044465753362,-73.5755842924118
963,Principale / Jean-Duceppe,Sainte-Julie,45.587907229193526,-73.34771825004282
38,Préfontaine / Marcel-Pépin,Rosemont - La Petite-Patrie,45.54365380040509,-73.55942063033581
769,Péloquin / Fleury,Ahuntsic-Cartierville,45.55702223161539,-73.6599015713
700,Quai Yvon-Julien (Marie-Victorin / de Montarville),Boucherville,45.60671804224378,-73.45692034810781
589,Quai de la navette fluviale,Ville-Marie,45.51366626207095,-73.53842496871948
386,Queen / Wellington,Ville-Marie,45.49760527699099,-73.55534970760345
152,Querbes / Laurier,Outremont,45.517503062030734,-73.59790614807935
870,Quinn / St-Laurent,Longueuil,45.532979725745726,-73.51057700827367
103,Rachel / de Brébeuf,Le Plateau-Mont-Royal,45.52689,-73.57264
1144,Redfern / Ste-Catherine,Westmount,45.48324938538366,-73.59100565314293
877,Redpath / Sherbrooke,Ville-Marie,45.49807529130555,-73.58057856559753
121,Regina / de Verdun,Verdun,45.46729397908692,-73.57081098485651
90,René-Lévesque / Panet,Ville-Marie,45.51862424058306,-73.55219006538391
44,René-Lévesque / Papineau,Ville-Marie,45.52097057660443,-73.5499919950962
643,René-Philippe / André-Charpentier,Longueuil,45.49696767673768,-73.49533898759546
419,Richardson / Montmorency,Le Sud-Ouest,45.48496606116476,-73.56032252311707
1244,Richer / de Blois,Laval,45.59181536069939,-73.67810368537903
107,Richmond / des Bassins,Le Sud-Ouest,45.48752158511353,-73.56500297784805
344,Rielle / Wellington,Verdun,45.46015585930687,-73.56700122356415
434,Rivard / Mont-Royal,Le Plateau-Mont-Royal,45.52460802360213,-73.58266656610795
379,Robert-Bourassa / St-Maurice,Ville-Marie,45.49837045828952,-73.56055587530136
990,Robin / 15e Rue,Laval,45.55988743285077,-73.69822025299072
1114,Robin / St-Timothée,Ville-Marie,45.51862424058306,-73.56129348278046
474,Ropery / Augustin-Cantin,Le Sud-Ouest,45.48097552629275,-73.56863468885422
486,Rosemont / Viau,Rosemont - La Petite-Patrie,45.56833021674857,-73.56666326522826
295,Rousselot / Jarry,Villeray—Saint-Michel—Parc-Extension,45.55081979211847,-73.62088680267334
725,Roy / Saint-Laurent,Le Plateau-Mont-Royal,45.51565182195085,-73.57577390039296
15,Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784
123,Roy / St-Denis,Le Plateau-Mont-Royal,45.51908,-73.5727
137,Ryde / Charlevoix,Le Sud-Ouest,45.4757434,-73.5646007
863,Saint-Rémi / Valois,Laval,45.583961790351886,-73.72082591056824
467,Sanguinet / de Maisonneuve,Ville-Marie,45.51340553558378,-73.56259435415267
711,Sauriol / Cartier O,Laval,45.54743125923415,-73.71622860431671
650,Sewell / Roy,Le Plateau-Mont-Royal,45.51467743947122,-73.57659816741943
1076,Seymour / René-Lévesque,Ville-Marie,45.48987430052744,-73.57965856790543
255,Shearer / Centre,Le Sud-Ouest,45.4828250990486,-73.56206325352105
1146,Sherbrooke / Benny,Côte-des-Neiges - Notre-Dame-de-Grâce,45.46489980721603,-73.62700089812279
204,Sherbrooke / Frontenac,Ville-Marie,45.53673221553339,-73.560796189131
79,Sherbrooke / Jeanne-d'Arc,Rosemont - La Petite-Patrie,45.55398156058887,-73.55496388156098
19,Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883
549,Souligny / Desmarteau,Mercier - Hochelaga-Maisonneuve,45.60444089974122,-73.51611837744713
635,Square Nelligan (des Appalaches / Alexis-Nihon),Saint-Laurent,45.51431824920811,-73.70799824595451
1229,Square Saint-Louis,Le Plateau-Mont-Royal,45.516045695205214,-73.57018232345581
207,Square Victoria (Viger / du Square-Victoria),Ville-Marie,45.50206,-73.56295
93,Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949
187,St-Alexandre / Ste-Catherine,Ville-Marie,45.50527354034462,-73.5674786567688
464,St-Alexandre / Viger,Ville-Marie,45.50287438291294,-73.5626620799303
381,St-Ambroise / Louis-Cyr,Le Sud-Ouest,45.47519326260791,-73.58094334602356
1046,St-André /  Cherrier,Le Plateau-Mont-Royal,45.52050169308784,-73.56770128011703
1101,St-André / Laurier,Le Plateau-Mont-Royal,45.529485911283714,-73.58760595321655
252,St-André / Ontario,Ville-Marie,45.51889,-73.56353
661,St-André / Rachel,Le Plateau-Mont-Royal,45.52409561323593,-73.57537156904073
343,St-André / Ste-Catherine,Ville-Marie,45.516297540849614,-73.55801045894623
552,St-Antoine / 19e avenue,Lachine,45.43993803436114,-73.68146234754022
10,St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.502939709023714,-73.56064036488532
316,St-Antoine / St-François-Xavier,Ville-Marie,45.5045770667804,-73.55918392539024
184,St-Antoine / de la Montagne,Ville-Marie,45.495369835210354,-73.56859177350998
1010,St-Charles / Labonté,Longueuil,45.53530299560492,-73.51376473903656
823,St-Charles / Montarville,Longueuil,45.5335557310391,-73.51536766939716
903,St-Cuthbert / Clark,Le Plateau-Mont-Royal,45.51567168354896,-73.57744306325912
144,St-Cyril / Wiseman,Outremont,45.52085479492202,-73.61573964357376
240,St-Denis / Ste-Catherine,Ville-Marie,45.51372291221464,-73.5603104531765
108,St-Denis / de Maisonneuve,Ville-Marie,45.51433912935237,-73.56168508529663
541,St-Dominique / Bernard,Le Plateau-Mont-Royal,45.52793332015246,-73.60122251338906
664,St-Dominique / Gounod,Villeray—Saint-Michel—Parc-Extension,45.538591573269706,-73.62778007984161
631,St-Dominique / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.53520398241678,-73.6175217570053
180,St-Dominique / Laurier,Le Plateau-Mont-Royal,45.52361490311454,-73.59245739877223
183,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089
148,St-Dominique / Rachel,Le Plateau-Mont-Royal,45.518593,-73.581566
235,St-Dominique / St-Viateur,Le Plateau-Mont-Royal,45.52655700191558,-73.5982757806778
933,St-Dominique / St-Viateur Nord,Le Plateau-Mont-Royal,45.526967994427125,-73.59916895627975
153,St-Dominique / St-Zotique,Rosemont - La Petite-Patrie,45.53226461018495,-73.6110632121563
762,St-Dominique / de Bellechasse,Rosemont - La Petite-Patrie,45.52952466565309,-73.60488876700401
439,St-Dominique / du Mont-Royal,Le Plateau-Mont-Royal,45.52055405900748,-73.58585013080301
573,St-Germain / Hochelaga,Mercier - Hochelaga-Maisonneuve,45.543652466151,-73.5534825682771
97,St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.53255611409675,-73.58993947505951
186,St-Hubert / Duluth,Le Plateau-Mont-Royal,45.52242565278864,-73.57418417930603
211,St-Hubert / Laurier,Le Plateau-Mont-Royal,45.52893724049854,-73.58786880970001
921,St-Hubert / Mont-Royal,Le Plateau-Mont-Royal,45.52564134513574,-73.5811311006546
203,St-Hubert / René-Levesque,Ville-Marie,45.514369201445305,-73.55648696422577
52,St-Hubert / de Maisonneuve (nord),Ville-Marie,45.51613214980722,-73.56049686670303
366,St-Jacques / Gauvin,Ville-Marie,45.50065923264611,-73.5611384269032
681,St-Jacques / Guy,Le Sud-Ouest,45.491366875439965,-73.57010722160338
1088,St-Jacques / Lucien L'Allier,Ville-Marie,45.493450388734665,-73.56811289999314
86,St-Jacques / McGill,Ville-Marie,45.50114344835097,-73.56077313423157
309,St-Jacques / Richmond,Le Sud-Ouest,45.4906636488045,-73.57080727815628
425,St-Jacques / St-Laurent,Ville-Marie,45.50644464920572,-73.55648696422577
47,St-Jacques / Vinet,Le Sud-Ouest,45.485328993998365,-73.57692271471024
300,St-Jacques / des Seigneurs,Le Sud-Ouest,45.48918571608228,-73.57190027832984
766,St-Jean / Guillaume,Longueuil,45.53524851020352,-73.5068191587925
526,St-Jean-Baptiste / René-Lévesque,Rivière-des-Prairies - Pointe-aux-Trembles,45.64141535746634,-73.4999567270279
564,St-Joseph / 8e avenue Lachine,Lachine,45.431518914135125,-73.67110446095467
1081,St-Joseph / Lamoureux,Sainte-Julie,45.59260312756609,-73.33754654508994
598,St-Joseph Lachine / 21e avenue,Lachine,45.43352120253739,-73.68354320526123
557,St-Laurent / Joliette,Longueuil,45.52893060032485,-73.51326006931231
411,St-Laurent / Pl. du Marché,Ville-Marie,45.50928960913111,-73.56241598725319
915,St-Laurent / de Chambly,Longueuil,45.5398841503055,-73.504639035109
417,St-Marc / Sherbrooke,Ville-Marie,45.49444855920154,-73.58337610960007
305,St-Mathieu / Sherbrooke,Ville-Marie,45.495813840210616,-73.58260784531012
429,St-Nicolas / Place d'Youville,Ville-Marie,45.501966859101564,-73.55515256524086
427,St-Patrick / Briand,Le Sud-Ouest,45.46366064035559,-73.59586715698242
880,St-Patrick / Thomas-Keefer,Le Sud-Ouest,45.47801152713375,-73.57427294832632
989,St-Roch / Querbes,Villeray—Saint-Michel—Parc-Extension,45.53020744279929,-73.62907156348228
89,St-Rémi / Ste-Émilie,Le Sud-Ouest,45.46976497412213,-73.58923405408859
850,St-Sylvestre / St-Charles,Longueuil,45.53638893500808,-73.51245582103729
950,St-Timothée / Ste-Catherine,Ville-Marie,45.5170563208812,-73.55770137168292
81,St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021
453,St-Urbain / de la Gauchetière,Ville-Marie,45.50707812811467,-73.56139540672302
73,St-Viateur / Casgrain,Le Plateau-Mont-Royal,45.527070404438426,-73.59791234135628
154,St-Zotique / Clark,Rosemont - La Petite-Patrie,45.53143760098197,-73.61270070075989
263,Stanley / René-Lévesque,Ville-Marie,45.49790394592446,-73.57077571808077
418,Stanley / Sherbrooke,Ville-Marie,45.50105732321463,-73.57722634080346
862,Stationnement incitatif de Montarville (de Montarville),Boucherville,45.6011635681891,-73.44999354332685
980,Stationnement incitatif de Mortagne (Ampère),Boucherville,45.57251733677832,-73.44312071800232
493,Ste-Catherine / Dézéry,Mercier - Hochelaga-Maisonneuve,45.53938508196168,-73.54099988937377
368,Ste-Catherine / Sanguinet,Ville-Marie,45.512936177874096,-73.56124520301817
6,Ste-Catherine / St-Clément,Mercier - Hochelaga-Maisonneuve,45.55671730558936,-73.53024959564209
414,Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516
1158,Ste-Catherine / St-Marc,Ville-Marie,45.49272145682932,-73.58045586689514
125,Ste-Catherine / St-Mathieu,Ville-Marie,45.49384690142783,-73.57917845249176
110,Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566
29,Ste-Catherine / Union,Ville-Marie,45.50373771539475,-73.56948494911194
1202,Ste-Catherine / de Bullion,Ville-Marie,45.51113072062821,-73.56280624866486
475,Ste-Claire / Pierre-Tétreault,Mercier - Hochelaga-Maisonneuve,45.60191332161639,-73.52441847324371
837,Ste-Croix / Tassé,Saint-Laurent,45.51953948301331,-73.68516325950623
1002,Ste-Famille / Sherbrooke,Le Plateau-Mont-Royal,45.51002361741137,-73.57068121433258
660,Ste-Famille / des Pins,Le Plateau-Mont-Royal,45.512856179335664,-73.57692807912827
848,Ste-Marie / St-Laurent,Longueuil,45.54054248712762,-73.50366456437769
280,Ste-Émilie / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.472636238971525,-73.58546018600464
1079,Ste-Émilie/Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.47301091860492,-73.58505249023438
269,Stinson / Montpellier,Saint-Laurent,45.51962176248447,-73.6662483215332
1152,Strathmore / Evelyn,Verdun,45.46879366725799,-73.56957480311394
846,Terminus Le Carrefour (Terry-Fox / Le Carrefour),Laval,45.56842034638607,-73.74687284231186
550,Terminus Newman (Airlie / Lafleur),LaSalle,45.42505966615074,-73.64959917962551
997,Terminus Ste-Julie (Armand-Frappier),Sainte-Julie,45.58231159807488,-73.32433423960538
777,Terminus de bus EXO (Côte de Terrebonne),Terrebonne,45.69781503750367,-73.65406465532033
639,Thimens / Alexis-Nihon,Saint-Laurent,45.50897852206792,-73.69856357574463
1227,Thomas-Chaplais / Notre-Dame,Laval,45.54207756205827,-73.74571412801743
770,Théâtre du Vieux-Terrebonne (St-Pierre / des Braves),Terrebonne,45.69223305604548,-73.63703128697125
402,Tolhurst / Fleury,Ahuntsic-Cartierville,45.54407915308118,-73.66735741496086
624,Travaux publics LaSalle (Cordner / Léger),LaSalle,45.44527192876118,-73.62448364496231
436,Tupper / du Fort,Ville-Marie,45.491202175002506,-73.58074486255646
450,Turgeon / Notre-Dame,Le Sud-Ouest,45.47888852807208,-73.58198940753937
346,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),Côte-des-Neiges - Notre-Dame-de-Grâce,45.45750908083069,-73.6394852399826
525,Union / René-Lévesque,Ville-Marie,45.50235036136798,-73.56658279895781
415,Union / Ste-Catherine,Ville-Marie,45.504027213143104,-73.56970220804214
460,University / Prince-Arthur,Le Plateau-Mont-Royal,45.5074794530521,-73.57864737510681
773,University / des Pins,Ville-Marie,45.50802525900976,-73.57988489795387
188,Vallières / St-Laurent,Le Plateau-Mont-Royal,45.51896722332005,-73.5836161673069
311,Valois / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.54522973039872,-73.53725016117096
1179,Van Horne / Dollard,Outremont,45.51928953121951,-73.61618220806122
1100,Vendôme / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47572835143987,-73.60694468021393
658,Victoria / 18e avenue Lachine,Lachine,45.43579350588776,-73.6801904439926
992,Victoria / 39e avenue,Lachine,45.44001578400139,-73.70019972324371
854,Victoria / 41e avenue,Lachine,45.44053238705948,-73.70242863893507
462,Victoria / de Maisonneuve,Westmount,45.47742856483265,-73.60016942024231
503,Victoria Hall,Westmount,45.48129146961133,-73.6003303527832
196,Viger / Chenneville,Ville-Marie,45.50531166520915,-73.56089115142822
156,Villeneuve / St-Dominique,Le Plateau-Mont-Royal,45.5221105862092,-73.58881697058678
365,Villeneuve / du Parc,Le Plateau-Mont-Royal,45.518197623521424,-73.59239235520363
1017,Villeray / De Normanville,Villeray—Saint-Michel—Parc-Extension,45.54716675630067,-73.6184438467353
861,Waverly / Beaumont,Rosemont - La Petite-Patrie,45.53118825986005,-73.61607760190964
179,Waverly / Bernard,Le Plateau-Mont-Royal,45.52562443297396,-73.60413372516632
1055,Waverly / Henri-Bourassa,Ahuntsic-Cartierville,45.54834039786415,-73.67261052131653
307,Waverly / St-Viateur,Le Plateau-Mont-Royal,45.5238561444472,-73.60012650489807
830,Waverly / St-Zotique,Rosemont - La Petite-Patrie,45.53049304646715,-73.6146131157875
616,Waverly / Van Horne,Le Plateau-Mont-Royal,45.527363,-73.607723
889,Wellington / 3e avenue,Verdun,45.45749246180326,-73.56758799411182
922,Wellington / Gordon,Verdun,45.46115406449117,-73.56709241867065
869,Wellington / Hickson,Verdun,45.46504462998111,-73.5667557022316
900,Wellington / de l'Église,Verdun,45.46311264513107,-73.56705610964127
274,Wilderton  / Van Horne,Côte-des-Neiges - Notre-Dame-de-Grâce,45.51014162409143,-73.6247518658638
27,William / Robert-Bourassa,Le Sud-Ouest,45.49716534003792,-73.55933010578154
163,William / St-Henri,Ville-Marie,45.4988865267828,-73.55711728334427
1132,Wilson / Sherbrooke,Côte-des-Neiges - Notre-Dame-de-Grâce,45.4703791154553,-73.61663818359374
1087,Wolfe / Ontario,Ville-Marie,45.52059002014117,-73.56254875659943
435,Wolfe / Robin,Ville-Marie,45.51959908817399,-73.56020073872969
570,Wolfe / de la Gauchetière,Ville-Marie,45.51625372636654,-73.55291748050148
72,Workman / Vinet,Le Sud-Ouest,45.48378886396517,-73.5750612616539
942,d'Anvers / Wiseman,Villeray—Saint-Michel—Parc-Extension,45.53014304871808,-73.6400398240221
968,d'Aragon / Springland,Le Sud-Ouest,45.4533311522553,-73.59767496585846
540,d'Orléans / Hochelaga,Mercier - Hochelaga-Maisonneuve,45.55071260245958,-73.54953250849576
833,d'Orléans / Masson,Rosemont - La Petite-Patrie,45.557192,-73.569847
544,d'Outremont / Ogilvy,Villeray—Saint-Michel—Parc-Extension,45.526870027508245,-73.62676186490717
1236,de Bastogne / de Sillery,Laval,45.5780126927863,-73.7169326841831
1251,de Batiscan / Hameury,Laval,45.58508620971583,-73.67340981960297
437,de Bellechasse / de St-Vallier,Rosemont - La Petite-Patrie,45.53341043363302,-73.60112428665161
43,de Bleury / de Maisonneuve,Ville-Marie,45.50710632433956,-73.56861054897308
222,de Bordeaux / Gilford,Le Plateau-Mont-Royal,45.53611005443118,-73.5762870311737
757,de Bordeaux / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.54975479298636,-73.60556602478027
468,de Bordeaux / Masson,Le Plateau-Mont-Royal,45.53898439552301,-73.5824453830719
690,de Bordeaux / Mont-Royal,Le Plateau-Mont-Royal,45.53451201270128,-73.57283771038055
354,de Bordeaux / Rachel,Le Plateau-Mont-Royal,45.53207532297607,-73.56769983980485
677,de Bordeaux / Sherbrooke,Ville-Marie,45.529914321737415,-73.56302618980408
929,de Bordeaux / St-Joseph,Le Plateau-Mont-Royal,45.53683253167888,-73.57777421686478
290,de Bordeaux / St-Zotique,Rosemont - La Petite-Patrie,45.546534315701145,-73.59866335988045
785,de Bordeaux / de Bellechasse,Rosemont - La Petite-Patrie,45.54325917626278,-73.59154611825943
815,de Brébeuf / du Mont-Royal,Le Plateau-Mont-Royal,45.52922355524467,-73.57784914976946
338,de Bullion / St-Joseph,Le Plateau-Mont-Royal,45.52418637173405,-73.59061207629566
330,de Bullion / du Mont-Royal,Le Plateau-Mont-Royal,45.52141314643908,-73.58498811721802
296,de Castelnau / Lajeunesse,Villeray—Saint-Michel—Parc-Extension,45.54043190217008,-73.61650675535202
717,de Chambly / Rachel,Rosemont - La Petite-Patrie,45.54991069359101,-73.55826258659361
606,de Chambly / de Rouen,Mercier - Hochelaga-Maisonneuve,45.54710313981358,-73.54892447590828
336,de Chateaubriand / Jarry,Villeray—Saint-Michel—Parc-Extension,45.54588672296563,-73.62673670053482
788,de Chenonceau / Chomedey,Laval,45.56157,-73.75448
1256,de Courcelle / Acorn,Le Sud-Ouest,45.47400860229191,-73.59178466722369
559,de Côme / Jean-Talon,Saint-Léonard,45.58830296569168,-73.57783721439773
693,de Gaspé / Beaubien,Rosemont - La Petite-Patrie,45.53195791682639,-73.60700100660324
294,de Gaspé / Dante,Rosemont - La Petite-Patrie,45.53429782539273,-73.61217230558395
136,de Gaspé / Fairmount,Le Plateau-Mont-Royal,45.52557815939422,-73.59285570681095
893,de Gaspé / Jarry,Villeray—Saint-Michel—Parc-Extension,45.540780049798,-73.63040059804916
113,de Gaspé / Marmier,Rosemont - La Petite-Patrie,45.529668174024685,-73.60166944563389
172,de Gaspé / St-Viateur,Le Plateau-Mont-Royal,45.5276726466961,-73.59738260507582
818,de Gaspé / Villeray,Villeray—Saint-Michel—Parc-Extension,45.53888723230076,-73.62390697002411
595,de Gaspé / de Liège,Villeray—Saint-Michel—Parc-Extension,45.54248521237199,-73.63634169101715
924,de Gentilly / Roland-Therrien,Longueuil,45.54086016564935,-73.49124181550906
740,de Gentilly / St-Jean,Longueuil,45.532497613819366,-73.49942399192514
